userID,Treatment,sessionID,bookings
SplitValidateV2_9135,off,SplitValidateV2_9135_0,0.0
SplitValidateV2_9136,off,SplitValidateV2_9136_0,0.0
SplitValidateV2_9137,off,SplitValidateV2_9137_0,1.0
SplitValidateV2_9138,on,SplitValidateV2_9138_0,0.0
SplitValidateV2_9138,on,SplitValidateV2_9138_1,2.0
SplitValidateV2_9138,on,SplitValidateV2_9138_2,1.0
SplitValidateV2_9139,off,SplitValidateV2_9139_0,0.0
SplitValidateV2_9139,off,SplitValidateV2_9139_1,1.0
SplitValidateV2_9140,on,SplitValidateV2_9140_0,0.0
SplitValidateV2_9141,off,SplitValidateV2_9141_0,1.0
SplitValidateV2_9141,off,SplitValidateV2_9141_1,0.0
SplitValidateV2_9142,off,SplitValidateV2_9142_0,1.0
SplitValidateV2_9142,off,SplitValidateV2_9142_1,0.0
SplitValidateV2_9143,on,SplitValidateV2_9143_0,0.0
SplitValidateV2_9144,on,SplitValidateV2_9144_0,0.0
SplitValidateV2_9145,off,SplitValidateV2_9145_0,1.0
SplitValidateV2_9146,off,SplitValidateV2_9146_0,1.0
SplitValidateV2_9147,off,SplitValidateV2_9147_0,0.0
SplitValidateV2_9148,off,SplitValidateV2_9148_0,0.0
SplitValidateV2_9149,off,SplitValidateV2_9149_0,1.0
SplitValidateV2_9150,off,SplitValidateV2_9150_0,1.0
SplitValidateV2_9150,off,SplitValidateV2_9150_1,0.0
SplitValidateV2_9151,off,SplitValidateV2_9151_0,0.0
SplitValidateV2_9151,off,SplitValidateV2_9151_1,0.0
SplitValidateV2_9152,off,SplitValidateV2_9152_0,2.0
SplitValidateV2_9152,off,SplitValidateV2_9152_1,0.0
SplitValidateV2_9153,off,SplitValidateV2_9153_0,0.0
SplitValidateV2_9154,off,SplitValidateV2_9154_0,1.0
SplitValidateV2_9154,off,SplitValidateV2_9154_1,1.0
SplitValidateV2_9155,off,SplitValidateV2_9155_0,0.0
SplitValidateV2_9155,off,SplitValidateV2_9155_1,0.0
SplitValidateV2_9156,on,SplitValidateV2_9156_0,1.0
SplitValidateV2_9156,on,SplitValidateV2_9156_1,4.0
SplitValidateV2_9157,off,SplitValidateV2_9157_0,0.0
SplitValidateV2_9158,off,SplitValidateV2_9158_0,1.0
SplitValidateV2_9158,off,SplitValidateV2_9158_1,0.0
SplitValidateV2_9159,off,SplitValidateV2_9159_0,0.0
SplitValidateV2_9159,off,SplitValidateV2_9159_1,0.0
SplitValidateV2_9160,off,SplitValidateV2_9160_0,1.0
SplitValidateV2_9160,off,SplitValidateV2_9160_1,2.0
SplitValidateV2_9161,on,SplitValidateV2_9161_0,1.0
SplitValidateV2_9161,on,SplitValidateV2_9161_1,1.0
SplitValidateV2_9162,on,SplitValidateV2_9162_0,0.0
SplitValidateV2_9163,off,SplitValidateV2_9163_0,1.0
SplitValidateV2_9163,off,SplitValidateV2_9163_1,0.0
SplitValidateV2_9163,off,SplitValidateV2_9163_2,1.0
SplitValidateV2_9164,off,SplitValidateV2_9164_0,0.0
SplitValidateV2_9165,on,SplitValidateV2_9165_0,0.0
SplitValidateV2_9165,on,SplitValidateV2_9165_1,3.0
SplitValidateV2_9166,off,SplitValidateV2_9166_0,0.0
SplitValidateV2_9167,on,SplitValidateV2_9167_0,0.0
SplitValidateV2_9168,off,SplitValidateV2_9168_0,1.0
SplitValidateV2_9169,off,SplitValidateV2_9169_0,0.0
SplitValidateV2_9169,off,SplitValidateV2_9169_1,0.0
SplitValidateV2_9170,off,SplitValidateV2_9170_0,0.0
SplitValidateV2_9170,off,SplitValidateV2_9170_1,0.0
SplitValidateV2_9171,off,SplitValidateV2_9171_0,1.0
SplitValidateV2_9172,off,SplitValidateV2_9172_0,0.0
SplitValidateV2_9172,off,SplitValidateV2_9172_1,0.0
SplitValidateV2_9172,off,SplitValidateV2_9172_2,0.0
SplitValidateV2_9173,on,SplitValidateV2_9173_0,1.0
SplitValidateV2_9174,off,SplitValidateV2_9174_0,0.0
SplitValidateV2_9174,off,SplitValidateV2_9174_1,2.0
SplitValidateV2_9175,on,SplitValidateV2_9175_0,0.0
SplitValidateV2_9176,off,SplitValidateV2_9176_0,0.0
SplitValidateV2_9176,off,SplitValidateV2_9176_1,1.0
SplitValidateV2_9177,on,SplitValidateV2_9177_0,0.0
SplitValidateV2_9177,on,SplitValidateV2_9177_1,0.0
SplitValidateV2_9178,on,SplitValidateV2_9178_0,0.0
SplitValidateV2_9178,on,SplitValidateV2_9178_1,2.0
SplitValidateV2_9178,on,SplitValidateV2_9178_2,1.0
SplitValidateV2_9179,on,SplitValidateV2_9179_0,0.0
SplitValidateV2_9179,on,SplitValidateV2_9179_1,0.0
SplitValidateV2_9179,on,SplitValidateV2_9179_2,2.0
SplitValidateV2_9180,on,SplitValidateV2_9180_0,0.0
SplitValidateV2_9181,on,SplitValidateV2_9181_0,0.0
SplitValidateV2_9182,on,SplitValidateV2_9182_0,1.0
SplitValidateV2_9183,on,SplitValidateV2_9183_0,0.0
SplitValidateV2_9184,off,SplitValidateV2_9184_0,0.0
SplitValidateV2_9185,off,SplitValidateV2_9185_0,0.0
SplitValidateV2_9186,on,SplitValidateV2_9186_0,0.0
SplitValidateV2_9187,off,SplitValidateV2_9187_0,0.0
SplitValidateV2_9188,off,SplitValidateV2_9188_0,0.0
SplitValidateV2_9189,on,SplitValidateV2_9189_0,0.0
SplitValidateV2_9189,on,SplitValidateV2_9189_1,1.0
SplitValidateV2_9190,off,SplitValidateV2_9190_0,0.0
SplitValidateV2_9191,off,SplitValidateV2_9191_0,0.0
SplitValidateV2_9191,off,SplitValidateV2_9191_1,2.0
SplitValidateV2_9191,off,SplitValidateV2_9191_2,0.0
SplitValidateV2_9191,off,SplitValidateV2_9191_3,0.0
SplitValidateV2_9192,on,SplitValidateV2_9192_0,0.0
SplitValidateV2_9193,off,SplitValidateV2_9193_0,1.0
SplitValidateV2_9194,on,SplitValidateV2_9194_0,0.0
SplitValidateV2_9194,on,SplitValidateV2_9194_1,0.0
SplitValidateV2_9194,on,SplitValidateV2_9194_2,0.0
SplitValidateV2_9195,off,SplitValidateV2_9195_0,0.0
SplitValidateV2_9196,on,SplitValidateV2_9196_0,2.0
SplitValidateV2_9197,off,SplitValidateV2_9197_0,2.0
SplitValidateV2_9197,off,SplitValidateV2_9197_1,1.0
SplitValidateV2_9198,off,SplitValidateV2_9198_0,1.0
SplitValidateV2_9199,on,SplitValidateV2_9199_0,2.0
SplitValidateV2_9200,on,SplitValidateV2_9200_0,0.0
SplitValidateV2_9201,off,SplitValidateV2_9201_0,1.0
SplitValidateV2_9202,off,SplitValidateV2_9202_0,1.0
SplitValidateV2_9203,on,SplitValidateV2_9203_0,0.0
SplitValidateV2_9204,on,SplitValidateV2_9204_0,0.0
SplitValidateV2_9205,off,SplitValidateV2_9205_0,1.0
SplitValidateV2_9206,off,SplitValidateV2_9206_0,0.0
SplitValidateV2_9206,off,SplitValidateV2_9206_1,0.0
SplitValidateV2_9207,on,SplitValidateV2_9207_0,2.0
SplitValidateV2_9207,on,SplitValidateV2_9207_1,2.0
SplitValidateV2_9208,off,SplitValidateV2_9208_0,1.0
SplitValidateV2_9209,on,SplitValidateV2_9209_0,0.0
SplitValidateV2_9210,off,SplitValidateV2_9210_0,0.0
SplitValidateV2_9211,on,SplitValidateV2_9211_0,0.0
SplitValidateV2_9212,on,SplitValidateV2_9212_0,0.0
SplitValidateV2_9213,off,SplitValidateV2_9213_0,0.0
SplitValidateV2_9214,off,SplitValidateV2_9214_0,1.0
SplitValidateV2_9215,off,SplitValidateV2_9215_0,0.0
SplitValidateV2_9216,on,SplitValidateV2_9216_0,0.0
SplitValidateV2_9217,off,SplitValidateV2_9217_0,1.0
SplitValidateV2_9218,off,SplitValidateV2_9218_0,1.0
SplitValidateV2_9218,off,SplitValidateV2_9218_1,1.0
SplitValidateV2_9219,off,SplitValidateV2_9219_0,0.0
SplitValidateV2_9219,off,SplitValidateV2_9219_1,0.0
SplitValidateV2_9220,on,SplitValidateV2_9220_0,2.0
SplitValidateV2_9221,on,SplitValidateV2_9221_0,0.0
SplitValidateV2_9221,on,SplitValidateV2_9221_1,0.0
SplitValidateV2_9222,on,SplitValidateV2_9222_0,1.0
SplitValidateV2_9223,on,SplitValidateV2_9223_0,0.0
SplitValidateV2_9224,on,SplitValidateV2_9224_0,0.0
SplitValidateV2_9225,on,SplitValidateV2_9225_0,1.0
SplitValidateV2_9225,on,SplitValidateV2_9225_1,0.0
SplitValidateV2_9226,off,SplitValidateV2_9226_0,0.0
SplitValidateV2_9227,on,SplitValidateV2_9227_0,2.0
SplitValidateV2_9227,on,SplitValidateV2_9227_1,0.0
SplitValidateV2_9228,off,SplitValidateV2_9228_0,0.0
SplitValidateV2_9228,off,SplitValidateV2_9228_1,1.0
SplitValidateV2_9229,on,SplitValidateV2_9229_0,0.0
SplitValidateV2_9230,on,SplitValidateV2_9230_0,1.0
SplitValidateV2_9231,off,SplitValidateV2_9231_0,0.0
SplitValidateV2_9231,off,SplitValidateV2_9231_1,2.0
SplitValidateV2_9231,off,SplitValidateV2_9231_2,0.0
SplitValidateV2_9232,off,SplitValidateV2_9232_0,0.0
SplitValidateV2_9233,on,SplitValidateV2_9233_0,0.0
SplitValidateV2_9233,on,SplitValidateV2_9233_1,0.0
SplitValidateV2_9233,on,SplitValidateV2_9233_2,1.0
SplitValidateV2_9234,off,SplitValidateV2_9234_0,0.0
SplitValidateV2_9235,off,SplitValidateV2_9235_0,1.0
SplitValidateV2_9235,off,SplitValidateV2_9235_1,1.0
SplitValidateV2_9236,off,SplitValidateV2_9236_0,1.0
SplitValidateV2_9237,off,SplitValidateV2_9237_0,1.0
SplitValidateV2_9237,off,SplitValidateV2_9237_1,0.0
SplitValidateV2_9238,off,SplitValidateV2_9238_0,0.0
SplitValidateV2_9239,off,SplitValidateV2_9239_0,0.0
SplitValidateV2_9239,off,SplitValidateV2_9239_1,1.0
SplitValidateV2_9239,off,SplitValidateV2_9239_2,0.0
SplitValidateV2_9240,off,SplitValidateV2_9240_0,1.0
SplitValidateV2_9240,off,SplitValidateV2_9240_1,0.0
SplitValidateV2_9241,off,SplitValidateV2_9241_0,0.0
SplitValidateV2_9242,off,SplitValidateV2_9242_0,1.0
SplitValidateV2_9242,off,SplitValidateV2_9242_1,1.0
SplitValidateV2_9243,on,SplitValidateV2_9243_0,0.0
SplitValidateV2_9244,off,SplitValidateV2_9244_0,0.0
SplitValidateV2_9244,off,SplitValidateV2_9244_1,1.0
SplitValidateV2_9245,on,SplitValidateV2_9245_0,0.0
SplitValidateV2_9246,off,SplitValidateV2_9246_0,0.0
SplitValidateV2_9246,off,SplitValidateV2_9246_1,0.0
SplitValidateV2_9247,on,SplitValidateV2_9247_0,0.0
SplitValidateV2_9248,off,SplitValidateV2_9248_0,0.0
SplitValidateV2_9249,on,SplitValidateV2_9249_0,1.0
SplitValidateV2_9250,on,SplitValidateV2_9250_0,0.0
SplitValidateV2_9251,on,SplitValidateV2_9251_0,1.0
SplitValidateV2_9251,on,SplitValidateV2_9251_1,0.0
SplitValidateV2_9252,on,SplitValidateV2_9252_0,0.0
SplitValidateV2_9253,off,SplitValidateV2_9253_0,0.0
SplitValidateV2_9254,on,SplitValidateV2_9254_0,0.0
SplitValidateV2_9255,off,SplitValidateV2_9255_0,0.0
SplitValidateV2_9255,off,SplitValidateV2_9255_1,0.0
SplitValidateV2_9255,off,SplitValidateV2_9255_2,1.0
SplitValidateV2_9256,on,SplitValidateV2_9256_0,1.0
SplitValidateV2_9256,on,SplitValidateV2_9256_1,2.0
SplitValidateV2_9257,on,SplitValidateV2_9257_0,0.0
SplitValidateV2_9257,on,SplitValidateV2_9257_1,1.0
SplitValidateV2_9258,on,SplitValidateV2_9258_0,1.0
SplitValidateV2_9259,off,SplitValidateV2_9259_0,0.0
SplitValidateV2_9259,off,SplitValidateV2_9259_1,1.0
SplitValidateV2_9259,off,SplitValidateV2_9259_2,0.0
SplitValidateV2_9259,off,SplitValidateV2_9259_3,1.0
SplitValidateV2_9259,off,SplitValidateV2_9259_4,1.0
SplitValidateV2_9260,off,SplitValidateV2_9260_0,0.0
SplitValidateV2_9261,on,SplitValidateV2_9261_0,1.0
SplitValidateV2_9262,off,SplitValidateV2_9262_0,1.0
SplitValidateV2_9263,on,SplitValidateV2_9263_0,1.0
SplitValidateV2_9263,on,SplitValidateV2_9263_1,0.0
SplitValidateV2_9264,on,SplitValidateV2_9264_0,0.0
SplitValidateV2_9264,on,SplitValidateV2_9264_1,0.0
SplitValidateV2_9265,off,SplitValidateV2_9265_0,1.0
SplitValidateV2_9266,on,SplitValidateV2_9266_0,0.0
SplitValidateV2_9267,on,SplitValidateV2_9267_0,1.0
SplitValidateV2_9268,on,SplitValidateV2_9268_0,0.0
SplitValidateV2_9268,on,SplitValidateV2_9268_1,1.0
SplitValidateV2_9269,off,SplitValidateV2_9269_0,1.0
SplitValidateV2_9269,off,SplitValidateV2_9269_1,1.0
SplitValidateV2_9270,off,SplitValidateV2_9270_0,1.0
SplitValidateV2_9270,off,SplitValidateV2_9270_1,4.0
SplitValidateV2_9271,on,SplitValidateV2_9271_0,0.0
SplitValidateV2_9272,off,SplitValidateV2_9272_0,0.0
SplitValidateV2_9272,off,SplitValidateV2_9272_1,0.0
SplitValidateV2_9273,on,SplitValidateV2_9273_0,0.0
SplitValidateV2_9274,on,SplitValidateV2_9274_0,0.0
SplitValidateV2_9275,on,SplitValidateV2_9275_0,0.0
SplitValidateV2_9276,off,SplitValidateV2_9276_0,2.0
SplitValidateV2_9277,off,SplitValidateV2_9277_0,1.0
SplitValidateV2_9277,off,SplitValidateV2_9277_1,0.0
SplitValidateV2_9278,off,SplitValidateV2_9278_0,1.0
SplitValidateV2_9279,off,SplitValidateV2_9279_0,0.0
SplitValidateV2_9280,on,SplitValidateV2_9280_0,0.0
SplitValidateV2_9281,off,SplitValidateV2_9281_0,0.0
SplitValidateV2_9281,off,SplitValidateV2_9281_1,1.0
SplitValidateV2_9281,off,SplitValidateV2_9281_2,1.0
SplitValidateV2_9282,on,SplitValidateV2_9282_0,0.0
SplitValidateV2_9282,on,SplitValidateV2_9282_1,0.0
SplitValidateV2_9283,off,SplitValidateV2_9283_0,0.0
SplitValidateV2_9283,off,SplitValidateV2_9283_1,0.0
SplitValidateV2_9284,off,SplitValidateV2_9284_0,0.0
SplitValidateV2_9285,off,SplitValidateV2_9285_0,0.0
SplitValidateV2_9285,off,SplitValidateV2_9285_1,0.0
SplitValidateV2_9286,on,SplitValidateV2_9286_0,1.0
SplitValidateV2_9287,off,SplitValidateV2_9287_0,0.0
SplitValidateV2_9287,off,SplitValidateV2_9287_1,0.0
SplitValidateV2_9288,on,SplitValidateV2_9288_0,0.0
SplitValidateV2_9289,off,SplitValidateV2_9289_0,1.0
SplitValidateV2_9290,off,SplitValidateV2_9290_0,1.0
SplitValidateV2_9290,off,SplitValidateV2_9290_1,0.0
SplitValidateV2_9291,off,SplitValidateV2_9291_0,0.0
SplitValidateV2_9292,off,SplitValidateV2_9292_0,0.0
SplitValidateV2_9292,off,SplitValidateV2_9292_1,0.0
SplitValidateV2_9293,off,SplitValidateV2_9293_0,0.0
SplitValidateV2_9293,off,SplitValidateV2_9293_1,0.0
SplitValidateV2_9294,on,SplitValidateV2_9294_0,0.0
SplitValidateV2_9295,on,SplitValidateV2_9295_0,1.0
SplitValidateV2_9296,on,SplitValidateV2_9296_0,1.0
SplitValidateV2_9297,off,SplitValidateV2_9297_0,1.0
SplitValidateV2_9298,on,SplitValidateV2_9298_0,0.0
SplitValidateV2_9299,off,SplitValidateV2_9299_0,2.0
SplitValidateV2_9300,off,SplitValidateV2_9300_0,0.0
SplitValidateV2_9300,off,SplitValidateV2_9300_1,0.0
SplitValidateV2_9300,off,SplitValidateV2_9300_2,0.0
SplitValidateV2_9301,off,SplitValidateV2_9301_0,1.0
SplitValidateV2_9302,off,SplitValidateV2_9302_0,1.0
SplitValidateV2_9303,on,SplitValidateV2_9303_0,0.0
SplitValidateV2_9304,off,SplitValidateV2_9304_0,0.0
SplitValidateV2_9305,on,SplitValidateV2_9305_0,0.0
SplitValidateV2_9306,on,SplitValidateV2_9306_0,1.0
SplitValidateV2_9307,on,SplitValidateV2_9307_0,0.0
SplitValidateV2_9308,off,SplitValidateV2_9308_0,1.0
SplitValidateV2_9309,off,SplitValidateV2_9309_0,1.0
SplitValidateV2_9310,off,SplitValidateV2_9310_0,1.0
SplitValidateV2_9311,on,SplitValidateV2_9311_0,0.0
SplitValidateV2_9311,on,SplitValidateV2_9311_1,3.0
SplitValidateV2_9312,off,SplitValidateV2_9312_0,1.0
SplitValidateV2_9313,on,SplitValidateV2_9313_0,0.0
SplitValidateV2_9314,on,SplitValidateV2_9314_0,1.0
SplitValidateV2_9315,off,SplitValidateV2_9315_0,0.0
SplitValidateV2_9316,off,SplitValidateV2_9316_0,2.0
SplitValidateV2_9317,off,SplitValidateV2_9317_0,0.0
SplitValidateV2_9317,off,SplitValidateV2_9317_1,1.0
SplitValidateV2_9318,off,SplitValidateV2_9318_0,0.0
SplitValidateV2_9319,off,SplitValidateV2_9319_0,1.0
SplitValidateV2_9320,off,SplitValidateV2_9320_0,2.0
SplitValidateV2_9320,off,SplitValidateV2_9320_1,1.0
SplitValidateV2_9321,off,SplitValidateV2_9321_0,0.0
SplitValidateV2_9321,off,SplitValidateV2_9321_1,0.0
SplitValidateV2_9322,off,SplitValidateV2_9322_0,0.0
SplitValidateV2_9323,on,SplitValidateV2_9323_0,0.0
SplitValidateV2_9324,on,SplitValidateV2_9324_0,1.0
SplitValidateV2_9324,on,SplitValidateV2_9324_1,0.0
SplitValidateV2_9325,on,SplitValidateV2_9325_0,0.0
SplitValidateV2_9326,off,SplitValidateV2_9326_0,1.0
SplitValidateV2_9327,on,SplitValidateV2_9327_0,0.0
SplitValidateV2_9328,off,SplitValidateV2_9328_0,0.0
SplitValidateV2_9328,off,SplitValidateV2_9328_1,0.0
SplitValidateV2_9329,on,SplitValidateV2_9329_0,1.0
SplitValidateV2_9330,on,SplitValidateV2_9330_0,2.0
SplitValidateV2_9330,on,SplitValidateV2_9330_1,1.0
SplitValidateV2_9331,on,SplitValidateV2_9331_0,0.0
SplitValidateV2_9331,on,SplitValidateV2_9331_1,0.0
SplitValidateV2_9332,off,SplitValidateV2_9332_0,1.0
SplitValidateV2_9333,on,SplitValidateV2_9333_0,0.0
SplitValidateV2_9334,on,SplitValidateV2_9334_0,1.0
SplitValidateV2_9335,off,SplitValidateV2_9335_0,1.0
SplitValidateV2_9336,on,SplitValidateV2_9336_0,0.0
SplitValidateV2_9337,off,SplitValidateV2_9337_0,1.0
SplitValidateV2_9338,on,SplitValidateV2_9338_0,0.0
SplitValidateV2_9339,on,SplitValidateV2_9339_0,1.0
SplitValidateV2_9340,on,SplitValidateV2_9340_0,0.0
SplitValidateV2_9341,on,SplitValidateV2_9341_0,0.0
SplitValidateV2_9342,on,SplitValidateV2_9342_0,1.0
SplitValidateV2_9343,on,SplitValidateV2_9343_0,1.0
SplitValidateV2_9343,on,SplitValidateV2_9343_1,0.0
SplitValidateV2_9343,on,SplitValidateV2_9343_2,0.0
SplitValidateV2_9344,off,SplitValidateV2_9344_0,0.0
SplitValidateV2_9345,off,SplitValidateV2_9345_0,0.0
SplitValidateV2_9346,on,SplitValidateV2_9346_0,0.0
SplitValidateV2_9346,on,SplitValidateV2_9346_1,1.0
SplitValidateV2_9346,on,SplitValidateV2_9346_2,1.0
SplitValidateV2_9347,off,SplitValidateV2_9347_0,0.0
SplitValidateV2_9347,off,SplitValidateV2_9347_1,0.0
SplitValidateV2_9348,off,SplitValidateV2_9348_0,1.0
SplitValidateV2_9348,off,SplitValidateV2_9348_1,1.0
SplitValidateV2_9348,off,SplitValidateV2_9348_2,0.0
SplitValidateV2_9349,on,SplitValidateV2_9349_0,0.0
SplitValidateV2_9350,on,SplitValidateV2_9350_0,0.0
SplitValidateV2_9350,on,SplitValidateV2_9350_1,1.0
SplitValidateV2_9351,off,SplitValidateV2_9351_0,0.0
SplitValidateV2_9352,off,SplitValidateV2_9352_0,1.0
SplitValidateV2_9353,on,SplitValidateV2_9353_0,2.0
SplitValidateV2_9353,on,SplitValidateV2_9353_1,0.0
SplitValidateV2_9354,on,SplitValidateV2_9354_0,1.0
SplitValidateV2_9354,on,SplitValidateV2_9354_1,0.0
SplitValidateV2_9355,off,SplitValidateV2_9355_0,1.0
SplitValidateV2_9355,off,SplitValidateV2_9355_1,0.0
SplitValidateV2_9356,on,SplitValidateV2_9356_0,1.0
SplitValidateV2_9357,off,SplitValidateV2_9357_0,0.0
SplitValidateV2_9358,on,SplitValidateV2_9358_0,0.0
SplitValidateV2_9359,off,SplitValidateV2_9359_0,0.0
SplitValidateV2_9360,off,SplitValidateV2_9360_0,0.0
SplitValidateV2_9361,on,SplitValidateV2_9361_0,1.0
SplitValidateV2_9361,on,SplitValidateV2_9361_1,0.0
SplitValidateV2_9362,on,SplitValidateV2_9362_0,1.0
SplitValidateV2_9362,on,SplitValidateV2_9362_1,2.0
SplitValidateV2_9363,on,SplitValidateV2_9363_0,1.0
SplitValidateV2_9364,off,SplitValidateV2_9364_0,0.0
SplitValidateV2_9364,off,SplitValidateV2_9364_1,0.0
SplitValidateV2_9364,off,SplitValidateV2_9364_2,1.0
SplitValidateV2_9365,off,SplitValidateV2_9365_0,1.0
SplitValidateV2_9365,off,SplitValidateV2_9365_1,1.0
SplitValidateV2_9366,on,SplitValidateV2_9366_0,2.0
SplitValidateV2_9367,on,SplitValidateV2_9367_0,1.0
SplitValidateV2_9367,on,SplitValidateV2_9367_1,1.0
SplitValidateV2_9368,off,SplitValidateV2_9368_0,1.0
SplitValidateV2_9368,off,SplitValidateV2_9368_1,0.0
SplitValidateV2_9369,on,SplitValidateV2_9369_0,0.0
SplitValidateV2_9370,off,SplitValidateV2_9370_0,0.0
SplitValidateV2_9371,off,SplitValidateV2_9371_0,0.0
SplitValidateV2_9371,off,SplitValidateV2_9371_1,1.0
SplitValidateV2_9372,off,SplitValidateV2_9372_0,0.0
SplitValidateV2_9372,off,SplitValidateV2_9372_1,1.0
SplitValidateV2_9373,on,SplitValidateV2_9373_0,0.0
SplitValidateV2_9373,on,SplitValidateV2_9373_1,0.0
SplitValidateV2_9373,on,SplitValidateV2_9373_2,1.0
SplitValidateV2_9373,on,SplitValidateV2_9373_3,0.0
SplitValidateV2_9374,on,SplitValidateV2_9374_0,0.0
SplitValidateV2_9375,on,SplitValidateV2_9375_0,0.0
SplitValidateV2_9376,on,SplitValidateV2_9376_0,2.0
SplitValidateV2_9376,on,SplitValidateV2_9376_1,0.0
SplitValidateV2_9377,off,SplitValidateV2_9377_0,1.0
SplitValidateV2_9377,off,SplitValidateV2_9377_1,0.0
SplitValidateV2_9378,on,SplitValidateV2_9378_0,1.0
SplitValidateV2_9379,on,SplitValidateV2_9379_0,0.0
SplitValidateV2_9379,on,SplitValidateV2_9379_1,0.0
SplitValidateV2_9380,on,SplitValidateV2_9380_0,0.0
SplitValidateV2_9381,on,SplitValidateV2_9381_0,0.0
SplitValidateV2_9382,on,SplitValidateV2_9382_0,0.0
SplitValidateV2_9383,on,SplitValidateV2_9383_0,1.0
SplitValidateV2_9384,on,SplitValidateV2_9384_0,0.0
SplitValidateV2_9385,off,SplitValidateV2_9385_0,1.0
SplitValidateV2_9386,off,SplitValidateV2_9386_0,0.0
SplitValidateV2_9386,off,SplitValidateV2_9386_1,0.0
SplitValidateV2_9387,off,SplitValidateV2_9387_0,1.0
SplitValidateV2_9387,off,SplitValidateV2_9387_1,0.0
SplitValidateV2_9388,off,SplitValidateV2_9388_0,0.0
SplitValidateV2_9388,off,SplitValidateV2_9388_1,1.0
SplitValidateV2_9389,off,SplitValidateV2_9389_0,0.0
SplitValidateV2_9389,off,SplitValidateV2_9389_1,0.0
SplitValidateV2_9390,off,SplitValidateV2_9390_0,1.0
SplitValidateV2_9391,on,SplitValidateV2_9391_0,0.0
SplitValidateV2_9391,on,SplitValidateV2_9391_1,0.0
SplitValidateV2_9392,on,SplitValidateV2_9392_0,0.0
SplitValidateV2_9393,off,SplitValidateV2_9393_0,0.0
SplitValidateV2_9393,off,SplitValidateV2_9393_1,0.0
SplitValidateV2_9394,off,SplitValidateV2_9394_0,0.0
SplitValidateV2_9395,off,SplitValidateV2_9395_0,3.0
SplitValidateV2_9395,off,SplitValidateV2_9395_1,2.0
SplitValidateV2_9396,on,SplitValidateV2_9396_0,0.0
SplitValidateV2_9397,on,SplitValidateV2_9397_0,0.0
SplitValidateV2_9397,on,SplitValidateV2_9397_1,0.0
SplitValidateV2_9398,on,SplitValidateV2_9398_0,0.0
SplitValidateV2_9399,off,SplitValidateV2_9399_0,0.0
SplitValidateV2_9399,off,SplitValidateV2_9399_1,0.0
SplitValidateV2_9399,off,SplitValidateV2_9399_2,1.0
SplitValidateV2_9400,on,SplitValidateV2_9400_0,1.0
SplitValidateV2_9401,on,SplitValidateV2_9401_0,0.0
SplitValidateV2_9401,on,SplitValidateV2_9401_1,1.0
SplitValidateV2_9402,off,SplitValidateV2_9402_0,0.0
SplitValidateV2_9403,off,SplitValidateV2_9403_0,0.0
SplitValidateV2_9404,off,SplitValidateV2_9404_0,0.0
SplitValidateV2_9405,off,SplitValidateV2_9405_0,1.0
SplitValidateV2_9406,off,SplitValidateV2_9406_0,0.0
SplitValidateV2_9406,off,SplitValidateV2_9406_1,1.0
SplitValidateV2_9407,on,SplitValidateV2_9407_0,0.0
SplitValidateV2_9408,off,SplitValidateV2_9408_0,0.0
SplitValidateV2_9409,on,SplitValidateV2_9409_0,0.0
SplitValidateV2_9409,on,SplitValidateV2_9409_1,1.0
SplitValidateV2_9410,off,SplitValidateV2_9410_0,2.0
SplitValidateV2_9410,off,SplitValidateV2_9410_1,1.0
SplitValidateV2_9410,off,SplitValidateV2_9410_2,0.0
SplitValidateV2_9411,on,SplitValidateV2_9411_0,1.0
SplitValidateV2_9411,on,SplitValidateV2_9411_1,0.0
SplitValidateV2_9412,off,SplitValidateV2_9412_0,0.0
SplitValidateV2_9413,off,SplitValidateV2_9413_0,2.0
SplitValidateV2_9413,off,SplitValidateV2_9413_1,0.0
SplitValidateV2_9414,off,SplitValidateV2_9414_0,0.0
SplitValidateV2_9414,off,SplitValidateV2_9414_1,0.0
SplitValidateV2_9415,off,SplitValidateV2_9415_0,1.0
SplitValidateV2_9415,off,SplitValidateV2_9415_1,2.0
SplitValidateV2_9415,off,SplitValidateV2_9415_2,1.0
SplitValidateV2_9416,off,SplitValidateV2_9416_0,1.0
SplitValidateV2_9417,on,SplitValidateV2_9417_0,1.0
SplitValidateV2_9418,off,SplitValidateV2_9418_0,4.0
SplitValidateV2_9418,off,SplitValidateV2_9418_1,1.0
SplitValidateV2_9419,on,SplitValidateV2_9419_0,0.0
SplitValidateV2_9420,off,SplitValidateV2_9420_0,1.0
SplitValidateV2_9420,off,SplitValidateV2_9420_1,0.0
SplitValidateV2_9421,off,SplitValidateV2_9421_0,0.0
SplitValidateV2_9421,off,SplitValidateV2_9421_1,0.0
SplitValidateV2_9422,off,SplitValidateV2_9422_0,0.0
SplitValidateV2_9423,off,SplitValidateV2_9423_0,0.0
SplitValidateV2_9424,off,SplitValidateV2_9424_0,2.0
SplitValidateV2_9425,on,SplitValidateV2_9425_0,1.0
SplitValidateV2_9425,on,SplitValidateV2_9425_1,0.0
SplitValidateV2_9426,on,SplitValidateV2_9426_0,1.0
SplitValidateV2_9427,off,SplitValidateV2_9427_0,1.0
SplitValidateV2_9428,off,SplitValidateV2_9428_0,1.0
SplitValidateV2_9429,on,SplitValidateV2_9429_0,0.0
